"","Prevalence","TotalAbundance","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"295ef191266325832fd19202ab5d2ad3",1,54,"Bacteria",NA,NA,NA,NA,NA,NA
"820bf19406096fdbeaaeb6e40a2ee3f8",1,18,"Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"a2be76ee80e0337d0d171dcffb1aeaac",1,6,"Bacteria",NA,NA,NA,NA,NA,NA
"c0e9fc2e8c00bd56e7bb87eae2c6e062",1,47,"Bacteria",NA,NA,NA,NA,NA,NA
"3779e25d1b3a8e54da7c8f46c17023a1",1,18,"Bacteria",NA,NA,NA,NA,NA,NA
"0cbe657739b2eb8c7c129d3a5188d83c",1,28,"Bacteria",NA,NA,NA,NA,NA,NA
"42e3febf0d72e2ce841d22125828b518",1,23,"Bacteria",NA,NA,NA,NA,NA,NA
"1b0c8907a94efc185e0b8851d11233e2",1,9,"Bacteria",NA,NA,NA,NA,NA,NA
"5283b10c6a7def9dac1b0b9e043b4123",1,7,"Bacteria",NA,NA,NA,NA,NA,NA
"a111f3008789bb514b2e3fcac2dd7d0d",1,33,"Bacteria",NA,NA,NA,NA,NA,NA
"fa2573514c69e838123832c4d2a11795",1,99,"Bacteria",NA,NA,NA,NA,NA,NA
"68a92e38f4f7b864c159b74ee704ebb5",1,10,"Bacteria",NA,NA,NA,NA,NA,NA
"fd9ec4c44f3ae0adce4152dab0ec96f9",1,39,"Bacteria",NA,NA,NA,NA,NA,NA
"c709ec33327cff566b80f650361945de",2,15,"Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"6593f6122a3631ddcf8c78c75ffb0f0d",1,9,"Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"7abc50e8da0851b43722e17ed94ec9fb",1,11,"Bacteria",NA,NA,NA,NA,NA,NA
"5eca028b87b023092944227a9a597e86",1,9,"Bacteria","Firmicutes",NA,NA,NA,NA,NA
"ed77f1352790ff7ecae5131830b92f4f",1,20,"Bacteria",NA,NA,NA,NA,NA,NA
"b577e7df9641bedbcfd86e5654602727",1,14,"Bacteria",NA,NA,NA,NA,NA,NA
"639b2d0af3780c15a8ef60c949e4b42b",1,15,"Bacteria",NA,NA,NA,NA,NA,NA
"92eab85ad8b3e6a6f430aec712032860",1,9,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"ac77df39d25611a62a9927f48de0eeb4",2,23,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"4483560848a5b77946236b61284f594d",1,4,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"231a53dac9c51212cb7eede52c275cbb",1,16,"Bacteria",NA,NA,NA,NA,NA,NA
"eab571785e6c09b27998bceded4bb4a0",1,4,"Bacteria",NA,NA,NA,NA,NA,NA
"988f19be17b52e967ba0a8e8141bbf36",2,56,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"6029503d4148dd721bb99c0b6b93109c",1,8,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"464970b6eae101fb3cc6314ba74de90b",1,26,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"a6345965e5c167aaf1d717fe9b79cabf",1,14,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"8993354d3406acca2b4cffd1e647b471",1,38,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"47b621505e4fe84687d8f6beea4f9b07",1,4,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"4e481febae3e4c8c5cc0b02f877b6244",3,56,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"d9555cfe9b353f37083609ba7529306d",1,13,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"0aa25ad37fc76dd9ec53ed5134b55fcc",1,11,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"a38faf09a59398c2ae7d1cf6e190af64",1,9,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"6045855e15171fea6b52e0ba021f6e04",1,3,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"1113eaa1ff6001474b946949edf427da",1,8,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"b1378fda4a6b3084922c3d2d9cce542d",5,92,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Sporobacter","termitidis"
"f1034d5b1f8177515ec6f4d3626d8d0d",6,91,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Sporobacter","termitidis"
"fd0f64ef07c593e2af4698b412e09c6c",1,10,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"10084ea549ae98e97f644a1d6a3e4fef",4,88,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"8d9a0877f4b455d3b8c648f4382e2ea6",1,21,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"538fe9c5421b8c649508f69bccf9aab7",16,558,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Sporobacter","termitidis"
"2a0b6ca80c4d630d9213874af097cb46",1,14,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Sporobacter","termitidis"
"d113406b276071b9b6586108eaed8135",1,52,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Sporobacter","termitidis"
"91e6eceb55490fd13adb708490e2e176",1,23,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"7ed91373adf04283e101a1e94bf32147",1,10,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"02d1e83308bce2800c2c5cbb9964e544",1,117,"Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"b2baacdb91747ad313b02bbddadc3319",2,545,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"bb70d7f34b8ee406c2b9c44f81abd633",1,27,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"59e2adc76a68a6a3938dd2f8e05ab668",1,15,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"1c565af72bd19ea4310ce6bf9da7d6df",6,107,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"883b0f3b5f5839a84f351856dbbea211",1,15,"Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"8250eddb312a2ce9a9eebfe1ce3c5f35",1,96,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"a75d9b20f47d01586854dec0ac2d4956",2,192,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"c17d9f6f29bf549637efeac48ae7d97a",1,168,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"a065acb768ffd1f69475a8aa2f39461e",1,35,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"2d6b80649d44584f594eee162a316b3d",1,62,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira","guilliermondii"
"7fb81e7844bb8cbc7c67705fa55fd8d3",1,29,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"bcd50e657be829127d30a0de3fb5a5c4",1,90,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"9fa7943a0c71cc27061ee0b751c4ca02",1,25,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"d35da25f22ea855dc16c45124e240d3b",3,24,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"3369d472f9c9b8f089091c90248905e6",2,27,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"6284e28ea0244451178c51da88e7e0eb",21,504,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira","guilliermondii"
"05f66a94069957559491e1f3b76d36e1",2,34,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"ef12345556049ab6340a5745aab94d02",1,10,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"633cb0217db62081184f82bda56b77c2",2,49,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"a24cf164afee565f1a340f7e5d580242",3,39,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"b307c490a6c233f0ad52b33db130b487",3,24,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"768305cdaf175c6262f8c45bd3416a0f",1,4,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"6c31b087ee7ba1df3ab3653c19ad5ccd",1,6,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"43705da8eecade8d09f7fe19d2220235",1,10,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"4b48f116c30626a40262cad5a1eec4c3",2,29,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira","guilliermondii"
"4580aa447e6bc2078bf6f88468e41a73",2,21,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira","guilliermondii"
"9c210bbec4be5d67501b160b4e7606f1",4,89,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira","guilliermondii"
"c455f0f0c5260373d8c3d2b83c28c5cf",1,73,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"10eed5770522d9609881a9786938c7eb",1,4,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"00a4271cea34630dfc5c1ba1d6ed1c87",1,9,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira","guilliermondii"
"55509cbc8f45a9813372f7c99aa25369",1,11,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"87033c27a3feff92fbdd031504424ecd",1,31,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira","guilliermondii"
"13225f7093e9e48e3675236d8fa79848",1,24,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira","guilliermondii"
"72e603a33bb475bb8227e73c424b47e1",3,37,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"c31c889ef803aa99789a6dc57c50cae9",1,17,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"7a7fd311a75eb99279d5287881358937",6,115,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"1c7f680d296fd0d64b3b74ce27afba5b",1,8,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"2001abdb1bef939116e79c366e3ac894",1,18,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira","guilliermondii"
"80714682af73e541503c150c7c5be9f0",1,36,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"19428dfb72818491d48f22f0b5a0d370",1,33,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"00bd40d5ee6261285127d090caef33e3",1,5,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira","guilliermondii"
"c599d2cfa7b0410b626376f391bb141c",2,50,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"1928a5fc4758df7716e448f08e6c9620",1,11,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"93e5f7b3425e2114749abcf2b924e574",1,7,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"7fc3c813cabb2cb9d7691da24203f1d9",2,22,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira","guilliermondii"
"7943fe59b3e466932775049c91bd0d56",1,8,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"9e1ea3034e43ca35b4f2384a5361ff1b",1,23,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"89133c5cf61939508c406cc5a87257ee",1,4,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"3b70901bf8d1090f3fbc27c95b7fa1c9",1,17,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"3a51b4de151304f6da418941f9e56c8a",2,24,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"569a19021ac8465313b40e0ba5ca698f",1,13,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"27b3d13f2b18635e6db038098e0fa7f9",2,77,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"b7671b97973918544136ef6d036e487f",2,14,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"c36dec8a58fb6bbf2bdd392109c82568",1,113,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Sporobacter","termitidis"
"696499afebcf16e093d9beeef447903c",1,48,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Sporobacter","termitidis"
"f91cf4bd8bca14e0b6bda95b8275f571",1,9,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"08e8ae6923404d16c4232e33c2fef6a0",2,17,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"ed4ae3a0f6ea1ae184573301ffa2bd1c",1,5,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Sporobacter","termitidis"
"c13f184ba67963df54eb5a71f362827b",1,11,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Sporobacter","termitidis"
"3da43f90cd074258ce8ed6ecbdaf751a",5,68,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Sporobacter","termitidis"
"a85d7416187f8bf1d534cd6cd4df5eed",1,11,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Sporobacter","termitidis"
"4bdb4569e2fbd0c06fca365dcb55f9f3",1,16,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Sporobacter","termitidis"
"5f2c35947f0ea47352cf8ef3a969eff6",1,50,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Sporobacter","termitidis"
"a016960d2b5aa8df114a830b62aa7d4e",1,43,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Sporobacter","termitidis"
"5650a4e98e7661af9ee94ad43edbb1cc",1,20,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Sporobacter","termitidis"
"904c15b1a7c0b061ff133b3efcfa0942",1,48,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"3aaedf7ae4e9a6198f966c644c2f6600",1,9,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"222b1d585b581d5f98d0c5ecd53f8cd5",1,5,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"762b7fc2192e9409176b1c894a7a1433",1,21,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Sporobacter","termitidis"
"d340a110cccf20e45a1a2e5c046e8da5",1,8,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"e3c5d06b64c8ac2951435cb147f00ea4",2,10,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"648afd02b04dc8403a909d27e7d24b4f",1,20,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"d99817d2c79709f775cc3add0d39713e",1,19,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"2e29806ab2fd8cdcbb6b5154faa487a9",1,5,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"74985260c6e82301f5031d552a73536c",1,21,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"4b4ea6fe4d5f12ae102f9b37e35462e8",4,98,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"3092d79ce8ebfdca9d86f338b0bbd7c7",3,156,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"9c3f19b8c4c2965b67db7a52b16d9a46",2,48,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"3b9c402893e8fc5a980627ab13ef3a41",3,88,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"8b4414155f4f9978c1bbad1802b5a867",1,26,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"b837868202662cd9c7e572c06fcaf502",1,16,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"0dfda7a3651a7a18ec1339884e0abb16",3,31,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"45f2073f3bb3279cd0de72cd7240d4f2",1,21,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"4adab0cf9c418c64c588350d7627a0d5",1,7,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"447cb1fb760c8564f723649d4e080d1b",1,10,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"2a29cb4bbfcef8c1aa099375dad3c3e9",2,15,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"88f3e7ee11220489d6cbb19284123088",1,15,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"e7516693d0c70986571dddfd6227b532",2,19,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"9cfc7bd7b0b98505c7b47426087f042a",1,27,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Sporobacter","termitidis"
"7de49c15f1bb1c147b205b48cc4270bc",1,11,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Sporobacter","termitidis"
"8db686388197dffcfc9052e4fd500a70",1,10,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Sporobacter","termitidis"
"25bb979f576bdca8e303f1cdb7036340",2,30,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Sporobacter","termitidis"
"b492da21938b4ca1fdccf63fe89b0ade",1,20,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Sporobacter","termitidis"
"e2b733937be3962528fdd804c102ec93",1,17,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Sporobacter","termitidis"
"2659ed99fd032402e6e7ccbe0d34f4d6",1,15,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"8b5e48e12fb3a5c314ee666a80d3ab10",1,12,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"5ca1d1ff5c1530b1775481b5e314b124",1,20,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"b2abc1cd1203812121430c45482691b0",1,7,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"76594ce8c549d07937b60e705e5124e8",17,794,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"282521cf5fc478acae500aafcf8ea981",3,105,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"5a5a64c90aee4ef499a0f1f29b2db639",1,12,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Sporobacter","termitidis"
"f9219ffb5ad89fe7549d02f8be91a48d",1,16,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Sporobacter","termitidis"
"cad52dce10aa47ec45788e8271ab5f1b",1,50,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"07eec729d7dd8f66ccf284b11ad69b61",1,46,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"a6e8c0ef998fd51985a9f783adaab770",2,24,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"bddf3c6c873c279c3c17f0d68192ffb8",1,20,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"46796dd508039213d9c1b5b6c7972e74",1,5,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"a492d838097785c0d22f6ff1053d518b",4,119,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"67a3cfed5aafd85a71e3a3fe82e28a31",5,107,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"226aea668cb481ff12470ff1ed6fe173",4,78,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"56316d52ffebaf615bad2b34937e0ccd",1,18,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"74e0cf6253a8e6cdfc04eacbed1d9310",3,38,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"fd1dbf8e0c2acda59e67352977e3ce8f",3,65,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"5ca1c0bb304bef6c88af17a019a64855",4,55,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"49ba34e4e1df3e689b93d1b437358214",2,61,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"1221b5102649294de25520e03f24ae10",1,16,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"e3ebcc259f044696ae7a817b4cdf1f58",1,12,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"80a3290d8d21c9c5ed9485fe0b20f4cd",1,11,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"429c8ae1d05ebe69e7dc1f0d8ee7ab0b",2,62,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"bf02db0f856e79e72328a671eb64bf3e",3,75,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"a564db7a2219401639a14558e0cb9c9c",1,9,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"8f3a28b905ec5e04cefc226bf52964bc",26,1326,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"690d53cb9dd2d800f6c8ecfbb893decb",2,22,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"568e2ddb8d5861cf7ab05cc8635b83dd",1,5,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"43a952b002c0c3b801288b9a8c13ff58",1,17,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"dbe478ef8a2e43890579d28df202ff7a",2,77,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"0dc7d4b6bc5e90c347da1117450af4a8",1,39,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"35a73fc5236efadeae2f9e34029b468c",5,50,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"551ada30d2144ad3833b0f6014999355",3,125,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"5541c1758732b0ba5bbecff880c616d4",1,23,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"0f7c714dd1390935a0f22603c20225a1",3,96,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"43f4270abebdaa955237f6b011e2c15c",3,59,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"fd27890c1c8ececf481c7c5f4f691b67",1,11,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"4fd9f188b240a050ce3389f725e18b1c",1,26,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"e1037f291f9f725b52b3c595fee6b9b4",1,10,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"ab6e5fbe861b5efcff908bc8e2a3c4a7",7,264,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"c1445316893eacf6ee39d038e17d64c4",4,218,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"292be47f816888c108929799e9ebd36b",2,77,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"8c8f427f4dc39fbd4a4a54b0b6ab174b",1,28,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"db74703033b17d96817891c3444f9d8f",7,284,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"cfd78c12fa3ba37ef88da63b4c1fae7f",1,8,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"cafd33dcec88838efafd3be133c20ea6",1,12,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"7b1a794bb9f8d81993bedfa582d7eaee",1,14,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"280091f548af581cd6f821c21b8428c5",1,28,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"fab8e22331e72cea435ecb9ab4599362",1,13,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"b2d22f5a3722a13dd5f98fe022b2c5ee",1,18,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"cca7c0e2ae1dd15db315dfef808aeb60",1,12,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"bbde18c1812e438c3b7e1b872cf2f151",1,25,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"94ec5957eaf9f8a8db13d5d329c68d51",1,31,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"0ad54baedd762ba8f051c7eb073354cc",1,9,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"69b19fe2888e717e5f71dff1da2bbfd6",3,116,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
